Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Angelakis, N; Grammer, GL; Connell, SD; Bailleul, F; Durante, LM; Kirkwood, R; Holman, D; Goldsworthy, SD",,,,"Angelakis, Nathan; Grammer, Gretchen L.; Connell, Sean D.; Bailleul, Frederic; Durante, Leonardo M.; Kirkwood, Roger; Holman, Dirk; Goldsworthy, Simon D.",,,Using sea lion-borne video to map diverse benthic habitats in southern Australia,FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,"Connell, Sean/A-8874-2008; Grammer, Gretchen/V-9205-2019; Durante, Leonardo/ABF-4169-2020",,,,,,,,,,,,,,,2296-7745,,,,AUG 7,2024,11,,,,,,,,1425554,10.3389/fmars.2024.1425554,http://dx.doi.org/10.3389/fmars.2024.1425554,,,,,,,,,,,,,WOS:001294820800001,View Full Record in Web of Science
J,"Lee, STM; Kelly, M; Langlois, TJ; Costello, MJ",,,,"Lee, Sonny T. M.; Kelly, Michelle; Langlois, Tim J.; Costello, Mark J.",,,Baseline seabed habitat and biotope mapping for a proposed marine reserve,PEERJ,,,,,,,,,,,,,,,,,"; Langlois, Tim/H-5241-2014; Costello, Mark/C-9267-2013","Lee, Sonny T M/0000-0001-8073-989X; Langlois, Tim/0000-0001-6404-4000;",,,,,,,,,,,,,2167-8359,,,,,DEC 10,2015,3,,,,,,,,e1446,10.7717/peerj.1446,http://dx.doi.org/10.7717/peerj.1446,,,,,,,,26713230,,,,,WOS:000366413000002,View Full Record in Web of Science
J,"Nolan, ET; Barnes, DKA; Brown, J; Downes, K; Enderlein, P; Gowland, E; Hogg, OT; Laptikhovsky, V; Morley, SA; Mrowicki, RJ; Richardson, A; Sands, CJ; Weber, N; Weber, S; Brickle, P",,,,"Nolan, E. T. yyyy; Barnes, D. K. A.; Brown, J.; Downes, K.; Enderlein, P.; Gowland, E.; Hogg, O. T.; Laptikhovsky, V.; Morley, S. A.; Mrowicki, R. J.; Richardson, A.; Sands, C. J.; Weber, N.; Weber, S.; Brickle, P.",,,Biological and physical characterization of the seabed surrounding Ascension Island from 100-1000 m,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,,,,,,,,,,,,,,,,,,"Hogg, Oliver/0000-0003-1146-0590; Nolan, Emma/0000-0003-4388-2093; Brickle, Paul/0000-0002-9870-3518; Sands, Chester/0000-0003-1028-0328; Weber, Nicola/0000-0001-6910-3727",,,,,,,,,,,,,0025-3154,1469-7769,,,,JUN,2017,97,4,,,,,647,659,,10.1017/S0025315417000820,http://dx.doi.org/10.1017/S0025315417000820,,,,,,,,,,,,,WOS:000412323400002,View Full Record in Web of Science
J,"Rosenberg, R; Nilsson, HC; Grémare, A; Amouroux, JM",,,,"Rosenberg, R; Nilsson, HC; Grémare, A; Amouroux, JM",,,Effects of demersal trawling on marine sedimentary habitats analysed by sediment profile imagery,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,,International Scientific Meeting on Benthic Dynamics: In Situ Surveillance of the Sediment-Water Interface,"MAR 25-29, 2002","UNIV ABERDEEN, ABERDEEN, SCOTLAND",,UNIV ABERDEEN,,,,,,,,,,,,,,,,,,,,,,0022-0981,1879-1697,,,,FEB 12,2003,285,,,,,,465,477,,10.1016/S0022-0981(02)00577-4,http://dx.doi.org/10.1016/S0022-0981(02)00577-4,,,,,,,,,,,,,WOS:000181026600029,View Full Record in Web of Science
J,"Kutti, T; Fosså, JH; Bergstad, OA",,,,"Kutti, Tina; Fossa, Jan Helge; Bergstad, Odd Aksel",,,Influence of structurally complex benthic habitats on fish distribution,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,,,,,,,"Bergstad, Odd Aksel/0000-0002-4096-0896; Kutti, Tina/0009-0007-1242-474X",,,,,,,,,,,,,0171-8630,1616-1599,,,,FEB 3,2015,520,,,,,,175,190,,10.3354/meps11047,http://dx.doi.org/10.3354/meps11047,,,,,,,,,,,,,WOS:000349302600012,View Full Record in Web of Science
J,"Harvey, BP; Agostini, S; Kon, K; Wada, S; Hall-Spencer, JM",,,,"Harvey, Ben P.; Agostini, Sylvain; Kon, Koetsu; Wada, Shigeki; Hall-Spencer, Jason M.",,,Diatoms Dominate and Alter Marine Food-Webs When CO2 Rises,DIVERSITY-BASEL,,,,,,,,,,,,,,,,,"Hall-Spencer, Jason/AFN-7866-2022; Harvey, Ben/HGC-7584-2022","Harvey, Ben/0000-0002-4971-1634; Kon, Koetsu/0000-0003-1379-0702; Hall-Spencer, Jason/0000-0002-6915-2518; Agostini, Sylvain/0000-0001-9040-9296",,,,,,,,,,,,,,1424-2818,,,,DEC,2019,11,12,,,,,,,242,10.3390/d11120242,http://dx.doi.org/10.3390/d11120242,,,,,,,,,,,,,WOS:000505598100006,View Full Record in Web of Science
J,"Tenningen, M; Rosen, S; Westergerling, EHT; Handegard, NO",,,,"Tenningen, Maria; Rosen, Shale; Westergerling, E. H. Taraneh; Handegard, Nils Olav",,,How to obtain clear images from in-trawl cameras near the seabed? A case study from the Barents Sea demersal fishing grounds,FISHERIES RESEARCH,,,,,,,,,,,,,,,,,"Rosen, Shale/E-9444-2017; Handegard, Nils/I-3047-2012","Westergerling, E H Taraneh/0000-0001-6990-3775;",,,,,,,,,,,,,0165-7836,1872-6763,,,,DEC,2023,268,,,,,,,,106856,10.1016/j.fishres.2023.106856,http://dx.doi.org/10.1016/j.fishres.2023.106856,,SEP 2023,,,,,,,,,,,WOS:001082190500001,View Full Record in Web of Science
J,"Janowski, L",,,,"Janowski, Lukasz",,,Advancing Seabed Bedform Mapping in the Ku?nica Deep: Leveraging Multibeam Echosounders and Machine Learning for Enhanced Underwater Landscape Analysis,REMOTE SENSING,,,,,,,,,,,,,,,,,"Janowski, Lukasz/P-6435-2016","Janowski, Lukasz/0000-0003-2103-9230",,,,,,,,,,,,,,2072-4292,,,,FEB,2025,17,3,,,,,,,373,10.3390/rs17030373,http://dx.doi.org/10.3390/rs17030373,,,,,,,,,,,,,WOS:001419561200001,View Full Record in Web of Science
J,"Bondy, T; Niyazi, Y; Kolbusz, JL; Jamieson, AJ",,,,"Bondy, Todd; Niyazi, Yakufu; Kolbusz, Jessica L.; Jamieson, Alan J.",,,"Habitat and benthic fauna of the Wallaby-Cuvier escarpment, SE Indian ocean",DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,,,,,,,,,,,,,,,,,"; Bond, Todd/V-9231-2019","Niyazi, Yakufu/0000-0001-8886-7511; Jamieson, Alan/0000-0001-9835-2909; Bond, Todd/0000-0001-6064-7015; Kolbusz, Jess/0000-0003-2779-451X",,,,,,,,,,,,,0967-0645,1879-0100,,,,AUG,2023,210,,,,,,,,105299,10.1016/j.dsr2.2023.105299,http://dx.doi.org/10.1016/j.dsr2.2023.105299,,MAY 2023,,,,,,,,,,,WOS:001055678300001,View Full Record in Web of Science
J,"Sardá, R; Rossi, S; Martí, X; Gili, JM",,,,"Sarda, Rafael; Rossi, Sergi; Marti, Xavier; Gili, Josep Maria",,,"Marine benthic cartography of the Cap de Creus (NE Catalan Coast, Mediterranean Sea)",SCIENTIA MARINA,,,,,,,,,,,,,,,,,"; Sardá, Rafael/J-9118-2012; rossi, sergio/I-3725-2014","Sardá, Rafael/0000-0003-2059-9017; Rossi, Sergio/0000-0003-4402-3418",,,,,,,,,,,,,0214-8358,1886-8134,,,,MAR,2012,76,1,,,,,159,171,,10.3989/scimar.03101.18D,http://dx.doi.org/10.3989/scimar.03101.18D,,,,,,,,,,,,,WOS:000301806800017,View Full Record in Web of Science
J,"Long, S; Blicher, ME; Arboe, NH; Fuhrmann, M; Darling, M; Kemp, KM; Nygaard, R; Zinglersen, K; Yesson, C",,,,"Long, Stephen; Blicher, Martin E.; Arboe, Nanette Hammeken; Fuhrmann, Mona; Darling, Michael; Kemp, Kirsty M.; Nygaard, Rasmus; Zinglersen, Karl; Yesson, Chris",,,"Deep-sea benthic habitats and the impacts of trawling on them in the offshore Greenland halibut fishery, Davis Strait, west Greenland",ICES JOURNAL OF MARINE SCIENCE,,,,,,,,,,,,,,,,,"Yesson, Chris/Q-1196-2017; Long, Stephen/A-2488-2008; Zinglersen, Karl/AAC-4356-2019","Yesson, Chris/0000-0002-6731-4229; Fuhrmann, Mona Maria/0000-0003-2677-4816; Long, Stephen/0000-0001-8454-9364; Zinglersen, Karl Brix/0000-0003-1466-9680",,,,,,,,,,,,,1054-3139,1095-9289,,,,NOV,2021,78,8,,,,,2724,2744,,10.1093/icesjms/fsab148,http://dx.doi.org/10.1093/icesjms/fsab148,,SEP 2021,,,,,,,,,,,WOS:000715387200007,View Full Record in Web of Science
J,"Angulo-Preckler, C; Pernet, P; García-Hernández, C; Kereszturi, G; Alvarez-Valero, AM; Hopfenblatt, J; Gómez-Ballesteros, M; Otero, XL; Caza, J; Ruiz-Fernández, J; Geyer, A; Avila, C",,,,"Angulo-Preckler, Carlos; Pernet, Philippe; Garcia-Hernandez, Cristina; Kereszturi, Gabor; Alvarez-Valero, Antonio M.; Hopfenblatt, Joaquin; Gomez-Ballesteros, Maria; Otero, Xose L.; Caza, Jaime; Ruiz-Fernandez, Jesus; Geyer, Adelina; Avila, Conxita",,,"Volcanism and rapid sedimentation affect the benthic communities of Deception Island, Antarctica",CONTINENTAL SHELF RESEARCH,,,,,,,,,,,,,,,,,"Hernández, Cristina/AAI-6557-2020; Kereszturi, Gabor/I-1520-2019; Álvarez-Valero, Antonio/B-2732-2015; Geyer, Adelina/A-6624-2012; Angulo_Preckler, Carlos/A-6456-2011; OTERO, XOSE LUIS/C-7958-2012; Avila, Conxita/B-9466-2008; Geyer, Adelina/C-9490-2011; Angulo-Preckler, Carlos/A-6456-2011","Hopfenblatt Hours, Joaquín/0000-0003-4235-8302; Geyer, Adelina/0000-0002-8803-6504; Kereszturi, Gabor/0000-0003-4336-2012; Avila, Conxita/0000-0002-5489-8376; Angulo-Preckler, Carlos/0000-0001-9028-274X",,,,,,,,,,,,,0278-4343,1873-6955,,,,MAY 1,2021,220,,,,,,,,104404,10.1016/j.csr.2021.104404,http://dx.doi.org/10.1016/j.csr.2021.104404,,MAR 2021,,,,,,,,,,,WOS:000641417300002,View Full Record in Web of Science
J,"Martynova, A; Rodrigue, M; Pieribone, V; Qurban, M; Duarte, CM",,,,"Martynova, Anastasiia; Rodrigue, Mattie; Pieribone, Vincent; Qurban, Mohammed; Duarte, Carlos M.",,,Density and distribution patterns of seafloor macrolitter in the eastern Red Sea,SCIENCE OF THE TOTAL ENVIRONMENT,,,,,,,,,,,,,,,,,"Duarte, Carlos/A-7670-2013; Duarte, Carlos M/A-7670-2013","Duarte, Carlos M/0000-0002-1213-1361",,,,,,,,,,,,,0048-9697,1879-1026,,,,NOV 25,2024,953,,,,,,,,176042,10.1016/j.scitotenv.2024.176042,http://dx.doi.org/10.1016/j.scitotenv.2024.176042,,SEP 2024,,,,,,39244039,,,,,WOS:001314252200001,View Full Record in Web of Science
J,"SHARMA, R",,,,"SHARMA, R",,,QUANTITATIVE ESTIMATION OF SEA-FLOOR FEATURES FROM PHOTOGRAPHS AND THEIR APPLICATION TO NODULE MINING,MARINE GEORESOURCES & GEOTECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064-119X,,,,,OCT-DEC,1993,11,4,,,,,311,331,,10.1080/10641199309379926,http://dx.doi.org/10.1080/10641199309379926,,,,,,,,,,,,,WOS:A1993NK32800003,View Full Record in Web of Science
J,"Langlois, T; Spencer, C; Gibbons, BA; Griffin, KJ; Adams, K; Aston, C; Barrett, N; Bastiaansen, A; Beach, D; Bernard, A; Bond, T; Carey, GR; Caselle, JE; Cieri, K; Cummins, GH; Cure, K; de Lestang, S; Fitzhardinge, J; Giraldo-Ospina, A; Grammer, G; Guilfoyle, DR; Henderson, C; Hickey, S; Hicks, J; Hovey, R; Huveneers, C; Ierodiaconou, D; Keesing, J; Knott, N; Lavers, JL; Lindfield, S; Lindholm, J; Mastrantonis, S; Matthews, K; Navarro, ML; Partridge, J; Pelletier, D; Piggott, CVH; Przeslawski, R; Radford, B; Rees, M; Reynolds, R; Rolim, FA; Smith, A; Spencer, F; Starr, R; Thompson, S; Webb, I; Webb, W; Whitmarsh, S; Williams, J; Monk, J",,,,"Langlois, Tim; Spencer, Claude; Gibbons, Brooke A.; Griffin, Kingsley J.; Adams, Kye; Aston, Charlotte; Barrett, Neville; Bastiaansen, Ashlee; Beach, Donna; Bernard, Ant; Bond, Todd; Carey, Genevieve R.; Caselle, Jennifer E.; Cieri, Katie; Cummins, Gabrielle H.; Cure, Katherine; de Lestang, Simon; Fitzhardinge, John; Giraldo-Ospina, Anita; Grammer, Gretchen; Guilfoyle, David R.; Henderson, Christopher; Hickey, Sharyn; Hicks, Jamie; Hovey, Renae; Huveneers, Charlie; Ierodiaconou, Daniel; Keesing, John; Knott, Nathan; Lavers, Jennifer L.; Lindfield, Steve; Lindholm, James; Mastrantonis, Stanley; Matthews, Kinsey; Navarro, Matthew L.; Partridge, Julian; Pelletier, Dominique; Piggott, Camilla V. H.; Przeslawski, Rachel; Radford, Ben; Rees, Matthew; Reynolds, Ron (Doc); Rolim, Fernanda A.; Smith, Adam; Spencer, Felix; Starr, Rick; Thompson, Samuel; Webb, Iszaac; Webb, Wayne; Whitmarsh, Sasha; Williams, Joel; Monk, Jacquomo",,,Benthic Observation Survey System (BOSS) for surveys of marine benthic habitats,METHODS IN ECOLOGY AND EVOLUTION,,,,,,,,,,,,,,,,,"; Przeslawski, Rachel/IRZ-9563-2023; Bond, Todd/V-9231-2019; Monk, Jacquomo/C-6856-2011; Hovey, Renae/F-8309-2011; Lindfield, Steven John/HGE-5640-2022; Bernard, Anthony/M-8292-2019; Ierodiaconou, Daniel/B-9915-2008; Partridge, Julian/F-2097-2014; Lindfield, Steven/HGE-5640-2022; Navarro, Matt/IAP-1249-2023; Lavers, Jennifer/IWM-5417-2023; Grammer, Gretchen/V-9205-2019; Radford, Ben/OJV-5234-2025; Hickey, Sharyn/AGZ-1731-2022; Knott, Nathan/AAA-8888-2019; Rolim, Fernanda/U-4498-2019; Rees, Matthew/I-9177-2012; Cure, Katherine/I-3126-2019; Barrett, Neville/J-7593-2014; Williams, Joel/R-8997-2019; Pelletier, Dominique/JAO-0109-2023; Langlois, Tim/H-5241-2014","Mastrantonis, Stanley/0000-0001-7185-6840; Hickey, Sharyn/0000-0001-8914-4155; Giraldo Ospina, Ana/0000-0003-4005-3548; Lindfield, Steven John/0000-0002-7933-6206; Bernard, Anthony/0000-0003-0482-6283; Spencer, Claude/0009-0005-6158-450X; Bond, Todd/0000-0001-6064-7015; Partridge, Julian/0000-0003-3788-2900; Bastiaansen, Ashlee/0009-0007-7644-1688; Huveneers, Charlie/0000-0001-8937-1358; Rees, Matthew/0000-0002-2472-6215; Gibbons, Brooke/0000-0002-0628-7781; Aston, Charlotte/0000-0001-6855-3478; Barrett, Neville/0000-0002-6167-1356; Navarro, Matthew/0000-0003-2778-5322; hovey, renae/0000-0003-0308-3609; Willia, Joel/0000-0002-4173-3855; Thompson, Samuel/0000-0001-8485-4879; Pelletier, Dominique/0000-0003-2420-1942; Langlois, Tim/0000-0001-6404-4000;",,,,,,,,,,,,,2041-210X,2041-2096,,,,JUN,2025,16,6,,,,,1116,1125,,10.1111/2041-210X.70010,http://dx.doi.org/10.1111/2041-210X.70010,,,,,,,,,,,,,WOS:001502496600025,View Full Record in Web of Science
J,"Cummings, VJ; Bowden, DA; Pinkerton, MH; Halliday, NJ; Hewitt, JE",,,,"Cummings, Vonda J.; Bowden, David A.; Pinkerton, Matthew H.; Halliday, N. Jane; Hewitt, Judi E.",,,Ross Sea Benthic Ecosystems: Macro- and Mega-faunal Community Patterns From a Multi-environment Survey,FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,,"Halliday, Jane/0000-0002-9718-0348; Cummings, Vonda/0000-0003-1076-3995",,,,,,,,,,,,,,2296-7745,,,,APR 6,2021,8,,,,,,,,629787,10.3389/fmars.2021.629787,http://dx.doi.org/10.3389/fmars.2021.629787,,,,,,,,,,,,,WOS:000639203800001,View Full Record in Web of Science
J,"Teixidó, N; Albajes-Eizagirre, A; Bolbo, D; Le Hir, E; Demestre, M; Garrabou, J; Guigues, L; Gili, JM; Piera, J; Prelot, T; Soria-Frisch, A",,,,"Teixido, Nuria; Albajes-Eizagirre, Anton; Bolbo, Didier; Le Hir, Emilie; Demestre, Montse; Garrabou, Joaquim; Guigues, Laurent; Gili, Josep-Maria; Piera, Jaume; Prelot, Thomas; Soria-Frisch, Aureli",,,Hierarchical segmentation-based software for cover classification analyses of seabed images (Seascape),MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,,,,,,"Soria-Frisch, Aureli/JVN-4550-2024; Demestre, Montserrat/M-1719-2014; Piera, Jaume/I-1152-2015; Teixido, Nuria/LFU-5766-2024","Demestre, Montserrat/0000-0003-2866-4821; Piera, Jaume/0000-0001-5818-9836; Teixido, Nuria/0000-0001-9286-2852; Soria-Frisch, Aureli/0000-0002-4704-927X; Albajes-Eizagirre, Anton/0000-0001-7767-6568",,,,,,,,,,,,,0171-8630,1616-1599,,,,,2011,431,,,,,,45,+,,10.3354/meps09127,http://dx.doi.org/10.3354/meps09127,,,,,,,,,,,,,WOS:000291953100004,View Full Record in Web of Science
J,"Moreno, JID; Agostini, VN; Caddy, JF; Carocci, F",,,,"Moreno, JID; Agostini, VN; Caddy, JF; Carocci, F",,,Is the pelagic-demersal ratio from fishery landings a useful proxy for nutrient availability? A preliminary data exploration for the semi-enclosed seas around Europe,ICES JOURNAL OF MARINE SCIENCE,,,,,,,,,,,,,,,,,"López-Moreno, Juan/K-2114-2014",,,,,,,,,,,,,,1054-3139,,,,,AUG,2000,57,4,,,,,1091,1102,,10.1006/jmsc.2000.0705,http://dx.doi.org/10.1006/jmsc.2000.0705,,,,,,,,,,,,,WOS:000089933800029,View Full Record in Web of Science
J,"Innangi, S; Di Martino, G; Romagnoli, C; Tonielli, R",,,,"Innangi, Sara; Di Martino, Gabriella; Romagnoli, Claudia; Tonielli, Renato",,,"Seabed classification around Lampione islet, Pelagie Islands Marine Protected area, Sicily Channel, Mediterranean Sea",JOURNAL OF MAPS,,,,,,,,,,,,,,,,,"; Innangi, Sara/T-2071-2017; Tonielli, Renato/O-8699-2015; Innangi, Sara/AAT-2279-2020; Di Martino, Gabriella/GOH-3221-2022","ROMAGNOLI, CLAUDIA/0000-0002-1585-5525; Innangi, Sara/0000-0002-7692-9356; Tonielli, Renato/0000-0002-8792-9511",,,,,,,,,,,,,1744-5647,,,,,JUL 3,2019,15,2,,,,,153,164,,10.1080/17445647.2019.1567401,http://dx.doi.org/10.1080/17445647.2019.1567401,,,,,,,,,,,,,WOS:000465113800001,View Full Record in Web of Science
J,"Dominguez-Carrió, C; Fontes, J; Morato, T",,,,"Dominguez-Carrio, Carlos; Fontes, Jorge; Morato, Telmo",,,A cost-effective video system for a rapid appraisal of deep-sea benthic habitats: The Azor drift-cam,METHODS IN ECOLOGY AND EVOLUTION,,,,,,,,,,,,,,,,,"Dominguez-Carrió, Carlos/K-5723-2017; Fontes, Jorge/KDP-1808-2024; Morato, Telmo/A-4548-2009","Dominguez-Carrió, Carlos/0000-0002-0025-9376; Morato, Telmo/0000-0003-2393-4773; Fontes, Jorge/0000-0002-8451-5532",,,,,,,,,,,,,2041-210X,2041-2096,,,,AUG,2021,12,8,,,,,1379,1388,,10.1111/2041-210X.13617,http://dx.doi.org/10.1111/2041-210X.13617,,MAY 2021,,,,,,,,,,,WOS:000652439700001,View Full Record in Web of Science
J,"Costello, MJ",,,,"Costello, Mark J.",,,Distinguishing marine habitat classification concepts for ecological data management,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,,,,,,"Costello, Mark/C-9267-2013","Costello, Mark/0000-0003-2362-0328",,,,,,,,,,,,,0171-8630,1616-1599,,,,,2009,397,,,,,,253,268,,10.3354/meps08317,http://dx.doi.org/10.3354/meps08317,,,,,,,,,,,,,WOS:000273968400024,View Full Record in Web of Science
J,"Kiesel, J; Bienhold, C; Wenzhöfer, F; Link, H",,,,"Kiesel, Joshua; Bienhold, Christina; Wenzhoefer, Frank; Link, Heike",,,Variability in Benthic Ecosystem Functioning in Arctic Shelf and Deep-Sea Sediments: Assessments by Benthic Oxygen Uptake Rates and Environmental Drivers,FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,"Wenzhöfer, Frank/ADR-2926-2022","Wenzhoefer, Frank/0000-0002-4621-0586; Kiesel, Joshua/0009-0005-6832-5738; Bienhold, Christina/0000-0003-2269-9468; Link, Heike/0000-0002-8484-845X",,,,,,,,,,,,,,2296-7745,,,,JUL 2,2020,7,,,,,,,,426,10.3389/fmars.2020.00426,http://dx.doi.org/10.3389/fmars.2020.00426,,,,,,,,,,,,,WOS:000548184800001,View Full Record in Web of Science
J,"Dürkop, A; Holbourn, A; Kuhnt, W; Zuraida, R; Andersen, N; Grootes, PM",,,,"Duerkop, Anke; Holbourn, Ann; Kuhnt, Wolfgang; Zuraida, Rina; Andersen, Nils; Grootes, Pieter M.",,,Centennial-scale climate variability in the Timor Sea during Marine Isotope Stage 3,MARINE MICROPALEONTOLOGY,,,,,,,,,,,,,,,,,"Grootes, Pieter/F-4952-2011","Holbourn, Ann/0000-0002-3167-0862; Grootes, Pieter/0000-0003-4265-3168",,,,,,,,,,,,,0377-8398,1872-6186,,,,FEB 20,2008,66,3-4,,,,,208,221,,10.1016/j.marmicro.2007.10.002,http://dx.doi.org/10.1016/j.marmicro.2007.10.002,,,,,,,,,,,,,WOS:000254134000004,View Full Record in Web of Science
J,"Lobo, LQ; Izabel-Shen, D; Albertsson, J; Raymond, C; Gunnarsson, JS; Broman, E; Nascimento, FJA",,,,"Lobo, Leonor Q.; Izabel-Shen, Dandan; Albertsson, Jan; Raymond, Caroline; Gunnarsson, Jonas S.; Broman, Elias; Nascimento, Francisco J. A.",,,Salinity and resource availability as drivers of Baltic benthic fungal diversity,ENVIRONMENTAL DNA,,,,,,,,,,,,,,,,,"Nascimento, Francisco/MGT-8965-2025; Raymond, Caroline/K-6597-2019","Izabel-Shen, Dandan/0000-0002-3280-1166; Broman, Elias/0000-0001-9005-5168; Quinta Lobo, Leonor/0009-0004-5704-5100;",,,,,,,,,,,,,2637-4943,,,,,JAN,2024,6,1,,,,,,,e526,10.1002/edn3.526,http://dx.doi.org/10.1002/edn3.526,,,,,,,,,,,,,WOS:001306414400003,View Full Record in Web of Science
J,"Khan, TM; Griffiths, HJ; Whittle, RJ; Stephenson, NP; Delahooke, KM; Purser, A; Manica, A; Mitchell, EG",,,,"Khan, Tasnuva Ming; Griffiths, Huw J.; Whittle, Rowan J.; Stephenson, Nile P.; Delahooke, Katie M.; Purser, Autun; Manica, Andrea; Mitchell, Emily G.",,,"Network analyses on photographic surveys reveal that invertebrate predators do not structure epibenthos in the deep (?2000m) rocky Powell Basin, Weddell Sea, Antarctica",FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,"; Manica, Andrea/B-5497-2008; Mitchell, Emily/AAK-1991-2020; Griffiths, Huw/D-4234-2009","Stephenson, Nile/0000-0003-1181-9452; Khan, Tasnuva Ferdous Ming/0000-0002-8562-3746; Mitchell, Emily/0000-0001-6517-2231",,,,,,,,,,,,,,2296-7745,,,,JUL 2,2024,11,,,,,,,,1408828,10.3389/fmars.2024.1408828,http://dx.doi.org/10.3389/fmars.2024.1408828,,,,,,,,,,,,,WOS:001272470500001,View Full Record in Web of Science
J,"Ierodiaconou, D; Burq, S; Reston, M; Laurenson, L",,,,"Ierodiaconou, D.; Burq, S.; Reston, M.; Laurenson, L.",,,"Marine benthic habitat mapping using multibeam data, georeferenced video and image classification techniques in Victoria, Australia",JOURNAL OF SPATIAL SCIENCE,,,,,International CoastGIS 2006 Conference,"JUL 13-15, 2006","Univ Wollongong, Wollongong, AUSTRALIA",,Univ Wollongong,,,,,,,,"; Ierodiaconou, Daniel/B-9915-2008; Laurenson, Laurie/C-8903-2009","Ierodiaconou, Daniel/0000-0002-7832-4801;",,,,,,,,,,,,,1449-8596,1836-5655,,,,JUN,2007,52,1,,,,,93,104,,10.1080/14498596.2007.9635105,http://dx.doi.org/10.1080/14498596.2007.9635105,,,,,,,,,,,,,WOS:000254941800010,View Full Record in Web of Science
J,"Howe, JA; Wilson, CR; Shimmield, TM; Diaz, RJ; Carpenter, LW",,,,"Howe, John A.; Wilson, Charles R.; Shimmield, Tracy M.; Diaz, Robert J.; Carpenter, Lawrence W.",,,"Recent deep-water sedimentation, trace metal and radioisotope geochemistry across the Southern Ocean and northern Weddell Sea, antarctica",DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,,,,,,,,,,,,,,,,,"Shimmield, Tracy/B-4483-2010",,,,,,,,,,,,,,0967-0645,1879-0100,,,,,2007,54,16-17,,,,,1652,1681,,10.1016/j.dsr2.2007.07.007,http://dx.doi.org/10.1016/j.dsr2.2007.07.007,,,,,,,,,,,,,WOS:000250974300002,View Full Record in Web of Science
J,"Consoli, P; Falautano, M; Sinopoli, M; Perzia, P; Canese, S; Esposito, V; Battaglia, P; Romeo, T; Andaloro, F; Galgani, F; Castriota, L",,,,"Consoli, Pierpaolo; Falautano, Manuela; Sinopoli, Mauro; Perzia, Patrizia; Canese, Simonepietro; Esposito, Valentina; Battaglia, Pietro; Romeo, Teresa; Andaloro, Franco; Galgani, Francois; Castriota, Luca",,,Composition and abundance of benthic marine litter in a coastal area of the central Mediterranean Sea,MARINE POLLUTION BULLETIN,,,,,,,,,,,,,,,,,"; Sinopoli, Mauro/M-6477-2017; Esposito, Valentina/AAE-3561-2019; Romeo, Teresa/AAA-1711-2020; Battaglia, Pietro/X-2180-2019; Consoli, Pierpaolo/AAD-5604-2019; Perzia, Patrizia/GSI-4575-2022; galgani, francois/A-1973-2011; Canese, Simonepietro/AAA-5499-2019; Consoli, Pierpaolo/C-9265-2017","Falautano, Manuela/0000-0001-7844-665X; Perzia, Patrizia/0000-0001-6143-349X; Sinopoli, Mauro/0000-0002-0258-6274; Esposito, Valentina/0000-0001-7595-8369; Canese, Simonepietro/0000-0001-6049-4506; Battaglia, Pietro/0000-0003-1822-7775; galgani, francois/0000-0001-8770-6054; Consoli, Pierpaolo/0000-0001-8135-3876",,,,,,,,,,,,,0025-326X,1879-3363,,,,NOV,2018,136,,,,,,243,247,,10.1016/j.marpolbul.2018.09.033,http://dx.doi.org/10.1016/j.marpolbul.2018.09.033,,,,,,,,30509804,,,,,WOS:000450382900025,View Full Record in Web of Science
